,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,err,strat,add_err,mul_err,sf,sf_acc,sf_strat,strat_acc,strategy_acc,exact_match
29140,6233d314c991c97ec4fad8d3,run2,generalization,,80,,,,80,62338cbc1d10cf97e4bf7d32,6233cc34a2297ac5ed64520e,$1.95,195.0,,,17.0,8.0,tu-ga-du,sidu,False,,{},1647563193618.0,,,,24.389,,1647562868938.0,1647563355845.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'du': 1.0, 'tu': 2.0, 'ko': 3.0, 'na': 4.0, 'he': 5.0, 'zo': 6.0, 'si': 7.0, 'ga': 8.0}",7-1,2-8-1,3,9.0,add,9.0,9.0,False,inf,idk,bad,bad,False
29141,6233d314c991c97ec4fad8d3,run2,generalization,,80,,,,80,62338cbc1d10cf97e4bf7d32,6233cc34a2297ac5ed64520e,$1.95,195.0,,,18.0,8.0,tu-ga-tu,situ,True,,{},1647563193618.0,,,,11.756,,1647562868938.0,1647563355845.0,,,,,,add_sf,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'du': 1.0, 'tu': 2.0, 'ko': 3.0, 'na': 4.0, 'he': 5.0, 'zo': 6.0, 'si': 7.0, 'ga': 8.0}",7-2,2-8-2,3,0.0,add,9.0,9.0,True,0.0,add,add,add_sf,False
29142,6233d314c991c97ec4fad8d3,run2,generalization,,80,,,,80,62338cbc1d10cf97e4bf7d32,6233cc34a2297ac5ed64520e,$1.95,195.0,,,19.0,8.0,tu-ga-ko,siko,True,,{},1647563193618.0,,,,3.396,,1647562868938.0,1647563355845.0,,,,,,add_sf,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'du': 1.0, 'tu': 2.0, 'ko': 3.0, 'na': 4.0, 'he': 5.0, 'zo': 6.0, 'si': 7.0, 'ga': 8.0}",7-3,2-8-3,3,0.0,add,9.0,9.0,True,0.0,add,add,add_sf,False
29143,6233d314c991c97ec4fad8d3,run2,generalization,,80,,,,80,62338cbc1d10cf97e4bf7d32,6233cc34a2297ac5ed64520e,$1.95,195.0,,,20.0,8.0,tu-ga-na,sina,True,,{},1647563193618.0,,,,2.363,,1647562868938.0,1647563355845.0,,,,,,add_sf,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'du': 1.0, 'tu': 2.0, 'ko': 3.0, 'na': 4.0, 'he': 5.0, 'zo': 6.0, 'si': 7.0, 'ga': 8.0}",7-4,2-8-4,3,0.0,add,9.0,9.0,True,0.0,add,add,add_sf,False
29154,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,11.0,8.0,pa-zo,pazo,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,6.679,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-3,8-3,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29155,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,12.0,8.0,pa-de,pade,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-4,8-4,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29156,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,13.0,8.0,pa-ni,pani,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,3.554,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-5,8-5,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29157,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,14.0,8.0,pa-ta,pata,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,6.007,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-6,8-6,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29158,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,15.0,8.0,pa-gu,pagu,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,18.976,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-7,8-7,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29159,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,16.0,8.0,ki-pa,papa,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,27.326,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-8,2-8,2,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29160,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,17.0,8.0,ki-pa-he,papahe,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,13.226,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-8-1,2-8-1,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29161,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,18.0,8.0,ki-pa-ki,papaki,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,9.099,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-8-2,2-8-2,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29162,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,19.0,8.0,ki-pa-zo,papazo,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,8.049,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-8-3,2-8-3,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29163,6233d3afc991c97ec4fad8e3,run2,generalization,,79,,,,79,62338cbc1d10cf97e4bf7d32,6233d00a9cc0347385b185db,$1.93,193.0,,,20.0,8.0,ki-pa-de,papade,True,,"{'1647563496566': 'blurred', '1647563499299': 'focused', '1647563560009': 'blurred', '1647563562081': 'focused'}",1647563389948.0,,,,10.912,,1647562875750.0,1647563695048.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'he': 1.0, 'ki': 2.0, 'zo': 3.0, 'de': 4.0, 'ni': 5.0, 'ta': 6.0, 'gu': 7.0, 'pa': 8.0}",8-8-4,2-8-4,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29174,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,11.0,10.0,pe-za,bi,False,,{},1647563614074.0,,,,,,1647563150871.0,1647564124325.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",bi,10-1,2,11.0,add,11.0,11.0,False,inf,idk,bad,bad,False
29175,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,12.0,10.0,pe-hu,lo,False,,{},1647563614074.0,,,,27.934,,1647563150871.0,1647564124325.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",lo,10-2,2,12.0,add,12.0,12.0,False,inf,idk,bad,bad,False
29176,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,13.0,10.0,pe-je,fi,False,,{},1647563614074.0,,,,9.246,,1647563150871.0,1647564124325.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",fi,10-3,2,13.0,add,13.0,13.0,False,inf,idk,bad,bad,False
29177,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,14.0,10.0,pe-gi,ca,False,,{},1647563614074.0,,,,9.36,,1647563150871.0,1647564124325.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",ca,10-4,2,14.0,add,14.0,14.0,False,inf,idk,bad,bad,False
29178,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,15.0,10.0,pe-ti,wu,False,,{},1647563614074.0,,,,4.704,,1647563150871.0,1647564124325.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",wu,10-5,2,15.0,add,15.0,15.0,False,inf,idk,bad,bad,False
29179,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,16.0,10.0,pe-du,ab,False,,{},1647563614074.0,,,,6.08,,1647563150871.0,1647564124325.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",ab,10-6,2,16.0,add,16.0,16.0,False,inf,idk,bad,bad,False
29180,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,17.0,10.0,pe-na,ye,False,,{},1647563614074.0,,,,22.176,,1647563150871.0,1647564124325.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",ye,10-7,2,17.0,add,17.0,17.0,False,inf,idk,bad,bad,False
29181,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,18.0,10.0,pe-ko,ko,False,,{},1647563614074.0,,,,9.427,,1647563150871.0,1647564124325.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",8,10-8,2,10.0,add,10.0,10.0,False,inf,idk,bad,bad,False
29182,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,19.0,10.0,pe-so,so,True,,{},1647563614074.0,,,,5.486,,1647563150871.0,1647564124325.0,,,,,,add_sf,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",9,10-9,2,0.0,add,10.0,10.0,True,0.0,add,add,add_sf,False
29183,6233d55cc991c97ec4fad8e6,run2,generalization,,81,,,,81,62338cbc1d10cf97e4bf7d32,6233cf06b36181f806aa309f,$1.9,190.0,,,20.0,10.0,hu-pe,pe,True,,{},1647563614074.0,,,,3.471,,1647563150871.0,1647564124325.0,,,,,,add_sf,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'za': 1.0, 'hu': 2.0, 'je': 3.0, 'gi': 4.0, 'ti': 5.0, 'du': 6.0, 'na': 7.0, 'ko': 8.0, 'so': 9.0, 'pe': 10.0}",10,2-10,2,0.0,add,10.0,10.0,True,0.0,add,add,add_sf,False
29194,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,11.0,8.0,zo-te,zote,True,,{},1647630077420.0,,,,10.539,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-3,8-3,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29195,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,12.0,8.0,zo-ki,zoki,True,,{},1647630077420.0,,,,5.338,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-4,8-4,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29196,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,13.0,8.0,zo-ni,zoni,True,,{},1647630077420.0,,,,3.124,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-5,8-5,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29197,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,14.0,8.0,zo-jo,zojo,True,,{},1647630077420.0,,,,5.263,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-6,8-6,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29198,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,15.0,8.0,zo-hu,zohu,True,,{},1647630077420.0,,,,3.722,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-7,8-7,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29199,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,16.0,8.0,pa-zo,zozo,True,,{},1647630077420.0,,,,2.345,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-8,2-8,2,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29200,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,17.0,8.0,pa-zo-de,zozode,True,,{},1647630077420.0,,,,4.015,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-8-1,2-8-1,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29201,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,18.0,8.0,pa-zo-pa,zozopa,True,,{},1647630077420.0,,,,9.074,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-8-2,2-8-2,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29202,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,19.0,8.0,pa-zo-te,zozote,True,,{},1647630077420.0,,,,5.373,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-8-3,2-8-3,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29203,6234d752c74d0e5b646252a2,run2,generalization,,82,,,,82,62338cbc1d10cf97e4bf7d32,6234d5f00a588a2fa20e09c8,$1.91,191.0,,,20.0,8.0,pa-zo-ki,zozoki,True,,{},1647630077420.0,,,,5.145,,1647629861674.0,1647630162191.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,,,,,,1,"{'de': 1.0, 'pa': 2.0, 'te': 3.0, 'ki': 4.0, 'ni': 5.0, 'jo': 6.0, 'hu': 7.0, 'zo': 8.0}",8-8-4,2-8-4,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29214,6234d75ec74d0e5b646252bf,run2,generalization,,83,,,,83,62338cbc1d10cf97e4bf7d32,6234d62b4416d03d708c66a4,$1.92,192.0,,,11.0,8.0,ko-go,kogo,True,,"{'1647630118909': 'blurred', '1647630121019': 'focused'}",1647630104511.0,,,,1.835,,1647629908915.0,1647630174732.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'hu': 1.0, 'na': 2.0, 'go': 3.0, 'tu': 4.0, 'di': 5.0, 'si': 6.0, 'pe': 7.0, 'ko': 8.0}",8-3,8-3,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29215,6234d75ec74d0e5b646252bf,run2,generalization,,83,,,,83,62338cbc1d10cf97e4bf7d32,6234d62b4416d03d708c66a4,$1.92,192.0,,,12.0,8.0,ko-tu,kotu,True,,"{'1647630118909': 'blurred', '1647630121019': 'focused'}",1647630104511.0,,,,3.097,,1647629908915.0,1647630174732.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'hu': 1.0, 'na': 2.0, 'go': 3.0, 'tu': 4.0, 'di': 5.0, 'si': 6.0, 'pe': 7.0, 'ko': 8.0}",8-4,8-4,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29216,6234d75ec74d0e5b646252bf,run2,generalization,,83,,,,83,62338cbc1d10cf97e4bf7d32,6234d62b4416d03d708c66a4,$1.92,192.0,,,13.0,8.0,ko-di,kodi,True,,"{'1647630118909': 'blurred', '1647630121019': 'focused'}",1647630104511.0,,,,5.484,,1647629908915.0,1647630174732.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'hu': 1.0, 'na': 2.0, 'go': 3.0, 'tu': 4.0, 'di': 5.0, 'si': 6.0, 'pe': 7.0, 'ko': 8.0}",8-5,8-5,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29217,6234d75ec74d0e5b646252bf,run2,generalization,,83,,,,83,62338cbc1d10cf97e4bf7d32,6234d62b4416d03d708c66a4,$1.92,192.0,,,14.0,8.0,ko-si,kosi,True,,"{'1647630118909': 'blurred', '1647630121019': 'focused'}",1647630104511.0,,,,2.746,,1647629908915.0,1647630174732.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'hu': 1.0, 'na': 2.0, 'go': 3.0, 'tu': 4.0, 'di': 5.0, 'si': 6.0, 'pe': 7.0, 'ko': 8.0}",8-6,8-6,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29218,6234d75ec74d0e5b646252bf,run2,generalization,,83,,,,83,62338cbc1d10cf97e4bf7d32,6234d62b4416d03d708c66a4,$1.92,192.0,,,15.0,8.0,ko-pe,kope,True,,"{'1647630118909': 'blurred', '1647630121019': 'focused'}",1647630104511.0,,,,1.99,,1647629908915.0,1647630174732.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'hu': 1.0, 'na': 2.0, 'go': 3.0, 'tu': 4.0, 'di': 5.0, 'si': 6.0, 'pe': 7.0, 'ko': 8.0}",8-7,8-7,2,0.0,add,0.0,0.0,False,inf,idk,add,add,True
29219,6234d75ec74d0e5b646252bf,run2,generalization,,83,,,,83,62338cbc1d10cf97e4bf7d32,6234d62b4416d03d708c66a4,$1.92,192.0,,,16.0,8.0,na-ko,koko,True,,"{'1647630118909': 'blurred', '1647630121019': 'focused'}",1647630104511.0,,,,5.991,,1647629908915.0,1647630174732.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'hu': 1.0, 'na': 2.0, 'go': 3.0, 'tu': 4.0, 'di': 5.0, 'si': 6.0, 'pe': 7.0, 'ko': 8.0}",8-8,2-8,2,0.0,add,0.0,0.0,False,inf,idk,add,add,False
29220,6234d75ec74d0e5b646252bf,run2,generalization,,83,,,,83,62338cbc1d10cf97e4bf7d32,6234d62b4416d03d708c66a4,$1.92,192.0,,,17.0,8.0,na-ko-hu,kokohu,True,,"{'1647630118909': 'blurred', '1647630121019': 'focused'}",1647630104511.0,,,,9.908,,1647629908915.0,1647630174732.0,,,,,,add,,1,nan,,,,,,,,,True,True,False,False,False,False,True,False,False,False,True,,,,,,1,"{'hu': 1.0, 'na': 2.0, 'go': 3.0, 'tu': 4.0, 'di': 5.0, 'si': 6.0, 'pe': 7.0, 'ko': 8.0}",8-8-1,2-8-1,3,0.0,add,0.0,0.0,False,inf,idk,add,add,False
