,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,normedWT,CT,freq
27097,63d02b2015a25e5c751c7da8,run1,quiz,False,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.44,1.44,48.0,3.0,4.0,5.0,no,no,1.0,0.0,{},1674586909684.0,1674586909684.0,2234.0,2234.0,0.417,1.817,1674586678435.0,1674586911918.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",4,4,1.0,0.9085,1.3255,5
27098,63d02b2315a25e5c751c7da9,run1,quiz,False,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.47,1.47,49.0,4.0,5.0,5.0,tu,tu,1.0,0.0,{},1674586912921.0,1674586912921.0,1954.0,1954.0,1.034,0.92,1674586678435.0,1674586914875.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5,5,1.0,0.46,1.494,4
27099,63d02b2715a25e5c751c7dab,run1,quiz,False,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.5,1.5,50.0,5.0,6.0,5.0,tu-ka,tuka,1.0,0.0,{},1674586915881.0,1674586915881.0,3122.0,3122.0,1.014,2.108,1674586678435.0,1674586919003.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-1,5-1,2.0,0.527,1.541,3
27102,63d02b2a15a25e5c751c7dae,run1,quiz,False,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.53,1.53,51.0,6.0,7.0,5.0,tu-he,tuhe,1.0,0.0,{},1674586920009.0,1674586920009.0,2690.0,2690.0,0.595,2.095,1674586678435.0,1674586922699.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-2,5-2,2.0,0.52375,1.11875,2
27104,63d02b2e15a25e5c751c7db1,run1,quiz,False,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.56,1.56,52.0,7.0,8.0,5.0,tu-si,tusi,1.0,0.0,{},1674586923705.0,1674586923705.0,2785.0,2785.0,1.159,1.626,1674586678435.0,1674586926490.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-3,5-3,2.0,0.4065,1.5655000000000001,1
27106,63d02b3215a25e5c751c7db4,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.09,0.09,3.0,0.0,1.0,5.0,nu,nu,1.0,0.0,{},1674586927090.0,1674586927090.0,1885.0,1885.0,1.342,0.543,1674586905343.0,1674586928975.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",1,1,1.0,0.2715,1.6135000000000002,0
27107,63d02b3215a25e5c751c7db5,run1,quiz,False,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.59,1.59,53.0,8.0,9.0,5.0,tu-no,tuno,1.0,0.0,{},1674586927496.0,1674586927496.0,3292.0,3292.0,0.888,2.404,1674586678435.0,1674586930788.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-4,5-4,2.0,0.601,1.4889999999999999,0
27108,63d02b3515a25e5c751c7db6,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.12,0.12,4.0,1.0,2.0,5.0,se,se,1.0,0.0,{},1674586929987.0,1674586929987.0,1384.0,1384.0,0.877,0.507,1674586905343.0,1674586931371.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",2,2,1.0,0.2535,1.1305,0
27112,63d02b3c15a25e5c751c7dbb,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.18,0.18,6.0,0.0,1.0,5.0,nu,nu,1.0,0.0,{},1674586937467.0,1674586937467.0,1534.0,1534.0,0.877,0.657,1674586905343.0,1674586939001.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",1,1,1.0,0.3285,1.2055,1
27113,63d02b3e15a25e5c751c7dbc,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.21,0.21,7.0,1.0,2.0,5.0,se,se,1.0,0.0,{},1674586940008.0,1674586940008.0,801.0,801.0,0.352,0.449,1674586905343.0,1674586940809.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",2,2,1.0,0.2245,0.5765,1
27115,63d02b4015a25e5c751c7dbe,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.24,0.24,8.0,2.0,3.0,5.0,ta,ta,1.0,0.0,{},1674586941815.0,1674586941815.0,672.0,672.0,0.313,0.359,1674586905343.0,1674586942487.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",3,3,1.0,0.1795,0.4925,0
27116,63d02b4215a25e5c751c7dbf,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.65,1.65,55.0,0.0,1.0,5.0,ka,ka,1.0,0.0,{},1674586944345.0,1674586944345.0,2165.0,2165.0,1.021,1.144,1674586678435.0,1674586946510.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",1,1,1.0,0.572,1.593,8
27119,63d02b4515a25e5c751c7dc2,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.68,1.68,56.0,1.0,2.0,5.0,he,he,1.0,0.0,{},1674586947512.0,1674586947512.0,2247.0,2247.0,0.871,1.376,1674586678435.0,1674586949759.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",2,2,1.0,0.688,1.559,8
27120,63d02b4615a25e5c751c7dc3,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.3,0.3,10.0,0.0,1.0,5.0,nu,nu,1.0,0.0,{},1674586948299.0,1674586948299.0,718.0,718.0,0.365,0.353,1674586905343.0,1674586949017.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",1,1,1.0,0.1765,0.5415,2
27121,63d02b4815a25e5c751c7dc5,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.33,0.33,11.0,1.0,2.0,5.0,se,se,1.0,0.0,{},1674586950028.0,1674586950028.0,738.0,738.0,0.308,0.43,1674586905343.0,1674586950766.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",2,2,1.0,0.215,0.523,2
27122,63d02b4815a25e5c751c7dc6,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.71,1.71,57.0,2.0,3.0,5.0,si,si,1.0,0.0,{},1674586950768.0,1674586950768.0,1772.0,1772.0,0.714,1.058,1674586678435.0,1674586952540.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",3,3,1.0,0.529,1.2429999999999999,7
27123,63d02b4a15a25e5c751c7dc7,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.36,0.36,12.0,2.0,3.0,5.0,ta,ta,1.0,0.0,{},1674586951771.0,1674586951771.0,539.0,539.0,0.277,0.262,1674586905343.0,1674586952310.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",3,3,1.0,0.131,0.40800000000000003,1
27124,63d02b4b15a25e5c751c7dc8,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.39,0.39,13.0,3.0,4.0,5.0,ki,ki,1.0,0.0,{},1674586953314.0,1674586953314.0,534.0,534.0,0.278,0.256,1674586905343.0,1674586953849.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",4,4,1.0,0.128,0.406,0
27125,63d02b4b15a25e5c751c7dc9,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.74,1.74,58.0,3.0,4.0,5.0,no,no,1.0,0.0,{},1674586953545.0,1674586953545.0,2111.0,2111.0,0.682,1.429,1674586678435.0,1674586955656.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",4,4,1.0,0.7145,1.3965,6
27127,63d02b4f15a25e5c751c7dcc,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.77,1.77,59.0,4.0,5.0,5.0,tu,tu,1.0,0.0,{},1674586956664.0,1674586956664.0,2471.0,2471.0,1.653,0.818,1674586678435.0,1674586959135.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5,5,1.0,0.409,2.062,5
27129,63d02b5315a25e5c751c7dcf,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.45,0.45,15.0,0.0,1.0,5.0,nu,nu,1.0,0.0,{},1674586960794.0,1674586960794.0,643.0,643.0,0.326,0.317,1674586905343.0,1674586961437.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",1,1,1.0,0.1585,0.48450000000000004,3
27130,63d02b5315a25e5c751c7dd0,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.8,1.8,60.0,5.0,6.0,5.0,tu-ka,tuka,1.0,0.0,{},1674586960144.0,1674586960144.0,3426.0,3426.0,1.044,2.382,1674586678435.0,1674586963570.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-1,5-1,2.0,0.5955,1.6395,4
27131,63d02b5415a25e5c751c7dd1,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.48,0.48,16.0,1.0,2.0,5.0,se,se,1.0,0.0,{},1674586962442.0,1674586962442.0,618.0,618.0,0.326,0.292,1674586905343.0,1674586963060.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",2,2,1.0,0.146,0.472,3
27132,63d02b5615a25e5c751c7dd3,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.51,0.51,17.0,2.0,3.0,5.0,ta,ta,1.0,0.0,{},1674586964066.0,1674586964066.0,569.0,569.0,0.327,0.242,1674586905343.0,1674586964635.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",3,3,1.0,0.121,0.448,2
27133,63d02b5815a25e5c751c7dd4,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.54,0.54,18.0,3.0,4.0,5.0,ki,ki,1.0,0.0,{},1674586965641.0,1674586965641.0,612.0,612.0,0.287,0.325,1674586905343.0,1674586966253.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",4,4,1.0,0.1625,0.4495,1
27134,63d02b5815a25e5c751c7dd5,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.83,1.83,61.0,6.0,7.0,5.0,tu-he,tuhe,1.0,0.0,{},1674586964576.0,1674586964576.0,3309.0,3309.0,1.135,2.174,1674586678435.0,1674586967885.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-2,5-2,2.0,0.5435,1.6785,3
27135,63d02b5915a25e5c751c7dd6,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.57,0.57,19.0,4.0,5.0,5.0,ho,ho,1.0,0.0,{},1674586967258.0,1674586967258.0,667.0,667.0,0.182,0.485,1674586905343.0,1674586967925.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",5,5,1.0,0.2425,0.4245,0
27136,63d02b5c15a25e5c751c7dd8,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.86,1.86,62.0,7.0,8.0,5.0,tu-si,tusi,1.0,0.0,{},1674586968889.0,1674586968889.0,3098.0,3098.0,1.033,2.065,1674586678435.0,1674586971987.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-3,5-3,2.0,0.51625,1.5492499999999998,2
27137,63d02b6015a25e5c751c7dd9,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.89,1.89,63.0,8.0,9.0,5.0,tu-no,tuno,1.0,0.0,{},1674586972992.0,1674586972992.0,3798.0,3798.0,1.492,2.306,1674586678435.0,1674586976790.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-4,5-4,2.0,0.5765,2.0685000000000002,1
27140,63d02b6615a25e5c751c7ddd,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.63,0.63,21.0,0.0,1.0,5.0,nu,nu,1.0,0.0,{},1674586979553.0,1674586979553.0,723.0,723.0,0.335,0.388,1674586905343.0,1674586980276.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",1,1,1.0,0.194,0.529,4
27141,63d02b6615a25e5c751c7ddf,run1,quiz,True,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.92,1.92,64.0,0.0,10.0,5.0,he-tu,hetu,1.0,0.0,{},1674586977792.0,1674586977792.0,4490.0,4490.0,1.321,3.169,1674586678435.0,1674586982282.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",2-5,2-5,2.0,0.79225,2.11325,0
27142,63d02b6715a25e5c751c7de0,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.66,0.66,22.0,1.0,2.0,5.0,se,se,1.0,0.0,{},1674586981282.0,1674586981282.0,609.0,609.0,0.302,0.307,1674586905343.0,1674586981891.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",2,2,1.0,0.1535,0.4555,4
27143,63d02b6915a25e5c751c7de1,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.69,0.69,23.0,2.0,3.0,5.0,ta,ta,1.0,0.0,{},1674586982894.0,1674586982894.0,554.0,554.0,0.29,0.264,1674586905343.0,1674586983448.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",3,3,1.0,0.132,0.422,3
27144,63d02b6a15a25e5c751c7de2,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.72,0.72,24.0,3.0,4.0,5.0,ki,ki,1.0,0.0,{},1674586984458.0,1674586984458.0,566.0,566.0,0.294,0.272,1674586905343.0,1674586985024.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",4,4,1.0,0.136,0.43,2
27145,63d02b6c15a25e5c751c7de4,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.72,0.72,25.0,4.0,5.0,5.0,ho,no,0.0,0.0,{},1674586986034.0,1674586986034.0,497.0,497.0,0.19,0.307,1674586905343.0,1674586986531.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",no,5,1.0,0.1535,0.3435,1
27147,63d02b7415a25e5c751c7de7,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.74,0.74,26.0,5.0,6.0,5.0,ho-nu,nohu,0.0,0.0,{},1674586991769.0,1674586991769.0,2463.0,2463.0,0.807,1.656,1674586905343.0,1674586994232.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",nohu,5-1,2.0,0.414,1.221,0
27152,63d02b9f15a25e5c751c7df1,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.81,0.81,28.0,0.0,1.0,5.0,nu,nu,1.0,0.0,{},1674587036162.0,1674587036162.0,1199.0,1199.0,0.774,0.425,1674586905343.0,1674587037361.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",1,1,1.0,0.2125,0.9865,5
27153,63d02ba015a25e5c751c7df2,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.84,0.84,29.0,1.0,2.0,5.0,se,se,1.0,0.0,{},1674587038370.0,1674587038370.0,631.0,631.0,0.358,0.273,1674586905343.0,1674587039001.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",2,2,1.0,0.1365,0.4945,5
27154,63d02ba215a25e5c751c7df3,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.87,0.87,30.0,2.0,3.0,5.0,ta,ta,1.0,0.0,{},1674587040009.0,1674587040009.0,576.0,576.0,0.311,0.265,1674586905343.0,1674587040585.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",3,3,1.0,0.1325,0.4435,4
27155,63d02ba415a25e5c751c7df4,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.9,0.9,31.0,3.0,4.0,5.0,ki,ki,1.0,0.0,{},1674587041593.0,1674587041593.0,703.0,703.0,0.159,0.544,1674586905343.0,1674587042296.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",4,4,1.0,0.272,0.43100000000000005,3
27156,63d02ba515a25e5c751c7df5,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.93,0.93,32.0,4.0,5.0,5.0,ho,ho,1.0,0.0,{},1674587043305.0,1674587043305.0,624.0,624.0,0.215,0.409,1674586905343.0,1674587043929.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",5,5,1.0,0.2045,0.4195,2
27157,63d02bb615a25e5c751c7df6,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.93,0.93,33.0,5.0,6.0,5.0,ho-nu,nuho,0.0,0.0,{},1674587044938.0,1674587044938.0,15807.0,15807.0,13.238,2.569,1674586905343.0,1674587060745.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",1-5,5-1,2.0,0.64225,13.88025,1
27160,63d02be115a25e5c751c7dfa,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.93,0.93,34.0,6.0,7.0,5.0,ho-se,seho,0.0,0.0,{},1674587101241.0,1674587101241.0,2399.0,2399.0,1.478,0.921,1674586905343.0,1674587103640.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",2-5,5-2,2.0,0.23025,1.70825,0
27169,63d02bf115a25e5c751c7e03,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$0.99,0.99,36.0,0.0,1.0,5.0,nu,nu,1.0,0.0,{},1674587118321.0,1674587118321.0,1616.0,1616.0,0.687,0.929,1674586905343.0,1674587119937.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",1,1,1.0,0.4645,1.1515,6
27171,63d02bf315a25e5c751c7e05,run1,quiz,False,280.0,,,,280.0,63cc988c2a276a3b63c222e6,63d0291850f4661e643168b8,$1.02,1.02,37.0,1.0,2.0,5.0,se,se,1.0,0.0,{},1674587120946.0,1674587120946.0,494.0,494.0,0.277,0.217,1674586905343.0,1674587121440.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,1.0,0.0,0.0,0.0,1.0,1.0,"{'nu': 1.0, 'se': 2.0, 'ta': 3.0, 'ki': 4.0, 'ho': 5.0}",2,2,1.0,0.1085,0.3855,6
