,Unnamed: 0,_id,iterationName,phase,finalCount,GID,workerID,assignmentID,hitID,prolificID,studyID,sessionID,score,totalScore,trial,sectionTrial,num,base,targ,resp,correct,take,distractions,trialStartTime,takeStartTime,trialTime,takeTime,RT,WT,initTime,endTime,gender,age,comments,understood,totalLength,strategy,strategy_other,expt,cond,targetWord,targetNum,responseSide,responseNumber,responseWord,otherNumber,otherWord,missed,syntax,count,duplicate,failedGame,nonsenseGame,failedOutlier,distracted,distractedGame,manualExclude,incomplete,generalized,prim,add,mult,exp,feature_sum,maxrule,lexicon,gloss,targ_gloss,numSyls,normedWT,CT,freq,elapsedTime,delay,ppd,dpp
4313,26141,63cf0b293fc7181327daaf6a,run1,quiz,False,272.0,,,,272.0,63cc988c2a276a3b63c222e6,63cf09131c0b835e7541f6e7,$1.23,1.23,42.0,6.0,7.0,5.0,ne-hi,ha,0.0,0.0,{},1674513185756.0,1674513185756.0,7118.0,7118.0,5.414,1.704,1674512865978.0,1674513192874.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 1.0, 'ne-tu': 2.0, 'tu': 3.0, 'tu-ne': 4.0, 'ne-so': 5.0, 'hi': 6.0, 'ne-hi': 7.0, 'ne-ka': 8.0, 'so': 9.0, 'ka': 10.0}",,1-6,2.0,0.852,6.266,1,326896.0,7.0,0.14285714285714285,3.5
4320,26151,63cf0b313fc7181327daaf74,run1,quiz,False,273.0,,,,273.0,63cc988c2a276a3b63c222e6,63cf0916e2a6ded73c241671,$1.02,1.02,34.0,6.0,7.0,5.0,he-so,heso,1.0,0.0,{},1674513195575.0,1674513195575.0,6239.0,6239.0,4.75,1.489,1674512937267.0,1674513201814.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ni': 1.0, 'so-ta': 2.0, 'so-ku': 3.0, 'ta': 4.0, 'so-he': 5.0, 'ku': 6.0, 'he-so': 7.0, 'so': 8.0, 'he': 9.0, 'so-ni': 10.0}",7,9-8,2.0,0.37225,5.12225,0,264547.0,,,
4338,26180,63cf0b423fc7181327daaf92,run1,quiz,True,270.0,,,,270.0,63cc988c2a276a3b63c222e6,63cf09154d8b7dac1a41f6b6,$1.72,1.72,61.0,6.0,7.0,5.0,nu-so,nuha,0.0,0.0,{},1674513213773.0,1674513213773.0,4922.0,4922.0,0.765,4.157,1674512741610.0,1674513218695.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'te': 1.0, 'so': 2.0, 'ha': 3.0, 'ki': 4.0, 'nu': 5.0}",5-3,5-2,2.0,1.03925,1.80425,3,477085.0,9.0,0.3333333333333333,2.25
4348,26195,63cf0b4c3fc7181327daafa2,run1,quiz,False,275.0,,,,275.0,63cc988c2a276a3b63c222e6,63cf0990b1585efafab478c8,$0.77,0.77,27.0,2.0,7.0,5.0,sa-ki,saki,1.0,0.0,{},1674513219335.0,1674513219335.0,9382.0,9382.0,8.178,1.204,1674513034343.0,1674513228717.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'no': 1.0, 'sa': 5.0, 'tu': 4.0, 'he': 3.0, 'ki': 2.0}",5-2,5-2,2.0,0.301,8.479000000000001,1,194374.0,5.0,0.2,2.5
4358,26205,63cf0b523fc7181327daafae,run1,quiz,False,275.0,,,,275.0,63cc988c2a276a3b63c222e6,63cf0990b1585efafab478c8,$0.83,0.83,29.0,4.0,7.0,5.0,sa-ki,saki,1.0,0.0,{},1674513232515.0,1674513232515.0,2303.0,2303.0,1.413,0.89,1674513034343.0,1674513234818.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'no': 1.0, 'sa': 5.0, 'tu': 4.0, 'he': 3.0, 'ki': 2.0}",5-2,5-2,2.0,0.2225,1.6355,2,200475.0,2.0,1.0,0.6666666666666666
4361,26209,63cf0b553fc7181327daafb3,run1,quiz,False,274.0,,,,274.0,63cc988c2a276a3b63c222e6,63cf0915bdacc72b9576bc27,$1,1.0,40.0,1.0,10.0,5.0,te-ha,teha,1.0,0.0,{},1674513234607.0,1674513234607.0,3003.0,3003.0,2.531,0.472,1674513029252.0,1674513237610.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'te': 2.0, 'so': 4.0, 'ki': 3.0, 'ha': 5.0, 'nu': 1.0}",2-5,2-5,2.0,0.118,2.649,0,208358.0,,,
4364,26212,63cf0b563fc7181327daafb6,run1,quiz,False,273.0,,,,273.0,63cc988c2a276a3b63c222e6,63cf0916e2a6ded73c241671,$1.26,1.26,42.0,6.0,7.0,5.0,he-so,heso,1.0,0.0,{},1674513236436.0,1674513236436.0,1919.0,1919.0,0.359,1.56,1674512937267.0,1674513238355.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ni': 1.0, 'so-ta': 2.0, 'so-ku': 3.0, 'ta': 4.0, 'so-he': 5.0, 'ku': 6.0, 'he-so': 7.0, 'so': 8.0, 'he': 9.0, 'so-ni': 10.0}",7,9-8,2.0,0.39,0.749,1,301088.0,7.0,0.14285714285714285,3.5
4372,26223,63cf0b5d3fc7181327daafc3,run1,quiz,True,270.0,,,,270.0,63cc988c2a276a3b63c222e6,63cf09154d8b7dac1a41f6b6,$1.83,1.83,64.0,0.0,10.0,5.0,so-nu,sonu,1.0,0.0,{},1674513238480.0,1674513238480.0,6479.0,6479.0,2.945,3.534,1674512741610.0,1674513244959.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'te': 1.0, 'so': 2.0, 'ha': 3.0, 'ki': 4.0, 'nu': 5.0}",2-5,2-5,2.0,0.8835,3.8285,0,503349.0,,,
4380,26234,63cf0b653fc7181327daafcf,run1,quiz,False,271.0,,,,271.0,63cc988c2a276a3b63c222e6,63cf09138541af91e70cf6f3,$1.02,1.02,34.0,5.0,7.0,5.0,ha-no,hano,1.0,0.0,{},1674513249024.0,1674513249024.0,5157.0,5157.0,2.18,2.977,1674512812512.0,1674513254181.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'no': 2.0, 'tu': 1.0, 'se': 4.0, 'ki': 3.0, 'ha': 5.0}",5-2,5-2,2.0,0.74425,2.92425,2,441669.0,9.0,0.2222222222222222,3.0
4407,26272,63cf0b7a3fc7181327daaff7,run1,quiz,False,275.0,,,,275.0,63cc988c2a276a3b63c222e6,63cf0990b1585efafab478c8,$1.07,1.07,37.0,5.0,10.0,5.0,ki-sa,kisa,1.0,0.0,{},1674513269935.0,1674513269935.0,4573.0,4573.0,3.75,0.823,1674513034343.0,1674513274508.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'no': 1.0, 'sa': 5.0, 'tu': 4.0, 'he': 3.0, 'ki': 2.0}",2-5,2-5,2.0,0.20575,3.95575,0,240165.0,,,
4408,26273,63cf0b7a3fc7181327daaff8,run1,quiz,False,273.0,,,,273.0,63cc988c2a276a3b63c222e6,63cf0916e2a6ded73c241671,$1.53,1.53,51.0,6.0,7.0,5.0,he-so,heso,1.0,0.0,{},1674513272082.0,1674513272082.0,2489.0,2489.0,0.977,1.512,1674512937267.0,1674513274571.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ni': 1.0, 'so-ta': 2.0, 'so-ku': 3.0, 'ta': 4.0, 'so-he': 5.0, 'ku': 6.0, 'he-so': 7.0, 'so': 8.0, 'he': 9.0, 'so-ni': 10.0}",7,9-8,2.0,0.378,1.355,2,337304.0,8.0,0.25,2.6666666666666665
4429,26307,63cf0b933fc7181327dab026,run1,quiz,False,275.0,,,,275.0,63cc988c2a276a3b63c222e6,63cf0990b1585efafab478c8,$1.22,1.22,42.0,2.0,7.0,5.0,sa-ki,saki,1.0,0.0,{},1674513295567.0,1674513295567.0,3847.0,3847.0,2.968,0.879,1674513034343.0,1674513299414.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'no': 1.0, 'sa': 5.0, 'tu': 4.0, 'he': 3.0, 'ki': 2.0}",5-2,5-2,2.0,0.21975,3.18775,3,265071.0,10.0,0.3,2.5
4446,26325,63cf0b9f3fc7181327dab03e,run1,quiz,False,271.0,,,,271.0,63cc988c2a276a3b63c222e6,63cf09138541af91e70cf6f3,$1.35,1.35,45.0,8.0,10.0,5.0,no-ha,noha,1.0,0.0,{},1674513295792.0,1674513295792.0,16863.0,16863.0,1.995,,1674512812512.0,1674513312655.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'no': 2.0, 'tu': 1.0, 'se': 4.0, 'ki': 3.0, 'ha': 5.0}",2-5,2-5,2.0,,,0,500143.0,,,
4453,26335,63cf0ba73fc7181327dab04c,run1,quiz,True,273.0,,,,273.0,63cc988c2a276a3b63c222e6,63cf0916e2a6ded73c241671,$1.83,1.83,61.0,6.0,7.0,5.0,he-so,heso,1.0,0.0,{},1674513316409.0,1674513316409.0,2552.0,2552.0,1.559,0.993,1674512937267.0,1674513318961.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ni': 1.0, 'so-ta': 2.0, 'so-ku': 3.0, 'ta': 4.0, 'so-he': 5.0, 'ku': 6.0, 'he-so': 7.0, 'so': 8.0, 'he': 9.0, 'so-ni': 10.0}",7,9-8,2.0,0.24825,1.80725,3,381694.0,9.0,0.3333333333333333,2.25
4464,26350,63cf0baf3fc7181327dab05f,run1,quiz,True,273.0,,,,273.0,63cc988c2a276a3b63c222e6,63cf0916e2a6ded73c241671,$1.92,1.92,64.0,0.0,10.0,5.0,so-ni,soni,1.0,0.0,{},1674513325575.0,1674513325575.0,1777.0,1777.0,0.482,1.295,1674512937267.0,1674513327352.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ni': 1.0, 'so-ta': 2.0, 'so-ku': 3.0, 'ta': 4.0, 'so-he': 5.0, 'ku': 6.0, 'he-so': 7.0, 'so': 8.0, 'he': 9.0, 'so-ni': 10.0}",10,8-1,2.0,0.32375,0.80575,0,390085.0,,,
4488,26376,63cf0bbe3fc7181327dab082,run1,quiz,False,277.0,,,,277.0,63cc988c2a276a3b63c222e6,63cf091700297aa324348c0a,$1,1.0,34.0,6.0,7.0,5.0,ne-ti,neti,1.0,0.0,{},1674513341819.0,1674513341819.0,2110.0,2110.0,0.807,1.303,1674513130877.0,1674513343929.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'ti': 2.0, 'so': 3.0, 'hu': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.32575,1.13275,0,213052.0,,,
4490,26378,63cf0bc03fc7181327dab086,run1,quiz,True,274.0,,,,274.0,63cc988c2a276a3b63c222e6,63cf0915bdacc72b9576bc27,$1.45,1.45,60.0,2.0,7.0,5.0,ha-te,hate,1.0,0.0,{},1674513339894.0,1674513339894.0,4581.0,4581.0,3.964,0.617,1674513029252.0,1674513344475.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'te': 2.0, 'so': 4.0, 'ki': 3.0, 'ha': 5.0, 'nu': 1.0}",5-2,5-2,2.0,0.15425,4.11825,2,315223.0,29.0,0.06896551724137931,9.666666666666666
4491,26379,63cf0bc13fc7181327dab088,run1,quiz,False,276.0,,,,276.0,63cc988c2a276a3b63c222e6,63cf090eecbfea432377c727,$1.01,1.01,34.0,6.0,7.0,5.0,te-so,teso,1.0,0.0,{},1674513343410.0,1674513343410.0,2355.0,2355.0,0.984,1.371,1674513100713.0,1674513345765.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'so': 1.0, 'nu': 2.0, 'so-te': 3.0, 'te-ki': 4.0, 'ki': 5.0, 'te-nu': 6.0, 'te-so': 7.0, 'te': 8.0, 'ha': 9.0, 'te-ha': 10.0}",7,8-1,2.0,0.34275,1.32675,0,245052.0,,,
4493,26381,63cf0bc23fc7181327dab08a,run1,quiz,True,274.0,,,,274.0,63cc988c2a276a3b63c222e6,63cf0915bdacc72b9576bc27,$1.48,1.48,61.0,3.0,7.0,5.0,ha-te,hate,1.0,0.0,{},1674513345479.0,1674513345479.0,947.0,947.0,0.579,0.368,1674513029252.0,1674513346426.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'te': 2.0, 'so': 4.0, 'ki': 3.0, 'ha': 5.0, 'nu': 1.0}",5-2,5-2,2.0,0.092,0.6709999999999999,3,317174.0,29.0,0.10344827586206896,7.25
4524,26419,63cf0bde3fc7181327dab0c5,run1,quiz,False,276.0,,,,276.0,63cc988c2a276a3b63c222e6,63cf090eecbfea432377c727,$1.25,1.25,42.0,6.0,7.0,5.0,te-so,teso,1.0,0.0,{},1674513372993.0,1674513372993.0,1658.0,1658.0,0.434,1.224,1674513100713.0,1674513374651.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'so': 1.0, 'nu': 2.0, 'so-te': 3.0, 'te-ki': 4.0, 'ki': 5.0, 'te-nu': 6.0, 'te-so': 7.0, 'te': 8.0, 'ha': 9.0, 'te-ha': 10.0}",7,8-1,2.0,0.306,0.74,1,273938.0,7.0,0.14285714285714285,3.5
4526,26421,63cf0be03fc7181327dab0c8,run1,quiz,False,277.0,,,,277.0,63cc988c2a276a3b63c222e6,63cf091700297aa324348c0a,$1.23,1.23,42.0,6.0,7.0,5.0,ne-ti,neti,1.0,0.0,{},1674513376266.0,1674513376266.0,1130.0,1130.0,0.413,0.717,1674513130877.0,1674513377396.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'ti': 2.0, 'so': 3.0, 'hu': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.17925,0.5922499999999999,1,246519.0,7.0,0.14285714285714285,3.5
4535,26434,63cf0bf23fc7181327dab0dd,run1,quiz,True,271.0,,,,271.0,63cc988c2a276a3b63c222e6,63cf09138541af91e70cf6f3,$1.83,1.83,61.0,5.0,7.0,5.0,ha-no,hano,1.0,0.0,{},1674513390670.0,1674513390671.0,4585.0,4584.0,1.89,2.694,1674512812512.0,1674513395255.0,,,,,,,,2,no_count,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'no': 2.0, 'tu': 1.0, 'se': 4.0, 'ki': 3.0, 'ha': 5.0}",5-2,5-2,2.0,0.6735,2.5635,3,582743.0,23.0,0.13043478260869565,5.75
4540,26439,63cf0bf63fc7181327dab0e4,run1,quiz,False,272.0,,,,272.0,63cc988c2a276a3b63c222e6,63cf09131c0b835e7541f6e7,$1.44,1.44,51.0,6.0,7.0,5.0,ne-hi,nehi,1.0,0.0,{},1674513376574.0,1674513376574.0,21774.0,21774.0,16.91,4.864,1674512865978.0,1674513398348.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 1.0, 'ne-tu': 2.0, 'tu': 3.0, 'tu-ne': 4.0, 'ne-so': 5.0, 'hi': 6.0, 'ne-hi': 7.0, 'ne-ka': 8.0, 'so': 9.0, 'ka': 10.0}",7,1-6,2.0,1.216,18.126,2,532370.0,8.0,0.25,2.6666666666666665
4549,26449,63cf0bff3fc7181327dab0ee,run1,quiz,False,277.0,,,,277.0,63cc988c2a276a3b63c222e6,63cf091700297aa324348c0a,$1.5,1.5,51.0,6.0,7.0,5.0,ne-ti,neti,1.0,0.0,{},1674513407786.0,1674513407786.0,981.0,981.0,0.327,0.654,1674513130877.0,1674513408768.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'ti': 2.0, 'so': 3.0, 'hu': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.1635,0.4905,2,277891.0,8.0,0.25,2.6666666666666665
4556,26461,63cf0c103fc7181327dab0fe,run1,quiz,False,276.0,,,,276.0,63cc988c2a276a3b63c222e6,63cf090eecbfea432377c727,$1.5,1.5,51.0,6.0,7.0,5.0,te-so,teso,1.0,0.0,{},1674513422898.0,1674513422898.0,1788.0,1788.0,0.244,1.544,1674513100713.0,1674513424686.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'so': 1.0, 'nu': 2.0, 'so-te': 3.0, 'te-ki': 4.0, 'ki': 5.0, 'te-nu': 6.0, 'te-so': 7.0, 'te': 8.0, 'ha': 9.0, 'te-ha': 10.0}",7,8-1,2.0,0.386,0.63,2,323973.0,8.0,0.25,2.6666666666666665
4565,26474,63cf0c1c3fc7181327dab10c,run1,quiz,True,277.0,,,,277.0,63cc988c2a276a3b63c222e6,63cf091700297aa324348c0a,$1.8,1.8,61.0,6.0,7.0,5.0,ne-ti,neti,1.0,0.0,{},1674513436889.0,1674513436889.0,983.0,983.0,0.326,0.657,1674513130877.0,1674513437872.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'ti': 2.0, 'so': 3.0, 'hu': 4.0, 'ne': 5.0}",5-2,5-2,2.0,0.16425,0.49025,3,306995.0,9.0,0.3333333333333333,2.25
4569,26482,63cf0c253fc7181327dab114,run1,quiz,True,277.0,,,,277.0,63cc988c2a276a3b63c222e6,63cf091700297aa324348c0a,$1.89,1.89,64.0,0.0,10.0,5.0,ti-ne,tine,1.0,0.0,{},1674513444784.0,1674513444784.0,1817.0,1817.0,0.743,1.074,1674513130877.0,1674513446601.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ka': 1.0, 'ti': 2.0, 'so': 3.0, 'hu': 4.0, 'ne': 5.0}",2-5,2-5,2.0,0.2685,1.0115,0,315724.0,,,
4576,26500,63cf0c3b3fc7181327dab126,run1,quiz,True,276.0,,,,276.0,63cc988c2a276a3b63c222e6,63cf090eecbfea432377c727,$1.8,1.8,61.0,6.0,7.0,5.0,te-so,teso,1.0,0.0,{},1674513464064.0,1674513464064.0,3230.0,3230.0,0.757,2.473,1674513100713.0,1674513467294.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'so': 1.0, 'nu': 2.0, 'so-te': 3.0, 'te-ki': 4.0, 'ki': 5.0, 'te-nu': 6.0, 'te-so': 7.0, 'te': 8.0, 'ha': 9.0, 'te-ha': 10.0}",7,8-1,2.0,0.61825,1.37525,3,366581.0,9.0,0.3333333333333333,2.25
4581,26508,63cf0c453fc7181327dab130,run1,quiz,True,276.0,,,,276.0,63cc988c2a276a3b63c222e6,63cf090eecbfea432377c727,$1.89,1.89,64.0,0.0,10.0,5.0,te-ha,teha,1.0,0.0,{},1674513473234.0,1674513473234.0,4399.0,4399.0,0.014,4.385,1674513100713.0,1674513477633.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'so': 1.0, 'nu': 2.0, 'so-te': 3.0, 'te-ki': 4.0, 'ki': 5.0, 'te-nu': 6.0, 'te-so': 7.0, 'te': 8.0, 'ha': 9.0, 'te-ha': 10.0}",10,8-9,2.0,1.09625,1.11025,0,376920.0,,,
4586,26521,63cf0c5c3fc7181327dab145,run1,quiz,True,272.0,,,,272.0,63cc988c2a276a3b63c222e6,63cf09131c0b835e7541f6e7,$1.71,1.71,61.0,6.0,7.0,5.0,ne-hi,nehi,1.0,0.0,{},1674513495792.0,1674513495792.0,4982.0,4982.0,2.918,2.064,1674512865978.0,1674513500774.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ne': 1.0, 'ne-tu': 2.0, 'tu': 3.0, 'tu-ne': 4.0, 'ne-so': 5.0, 'hi': 6.0, 'ne-hi': 7.0, 'ne-ka': 8.0, 'so': 9.0, 'ka': 10.0}",7,1-6,2.0,0.516,3.434,3,634796.0,9.0,0.3333333333333333,2.25
4589,26533,63cf0c6d3fc7181327dab154,run1,quiz,True,272.0,,,,272.0,63cc988c2a276a3b63c222e6,63cf09131c0b835e7541f6e7,$1.8,1.8,64.0,0.0,10.0,5.0,ka,ka,1.0,0.0,{},1674513513335.0,1674513513335.0,4215.0,4215.0,2.95,1.265,1674512865978.0,1674513517550.0,,,,,,,,2,no_syntax,,,,,,,,,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ne': 1.0, 'ne-tu': 2.0, 'tu': 3.0, 'tu-ne': 4.0, 'ne-so': 5.0, 'hi': 6.0, 'ne-hi': 7.0, 'ne-ka': 8.0, 'so': 9.0, 'ka': 10.0}",10,10,1.0,0.6325,3.5825,0,651572.0,,,
4616,27009,63d02a4615a25e5c751c7d38,run1,quiz,False,278.0,,,,278.0,63cc988c2a276a3b63c222e6,63d0291589d51016f6bd2064,$1.02,1.02,34.0,6.0,7.0,5.0,ku-se,kuse,1.0,0.0,{},1674586688421.0,1674586688421.0,5967.0,5967.0,1.102,4.865,1674586473374.0,1674586694388.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ni': 1.0, 'se': 2.0, 'ta': 3.0, 'ho': 4.0, 'ku': 5.0}",5-2,5-2,2.0,1.21625,2.31825,0,221014.0,,,
4628,27029,63d02a7015a25e5c751c7d50,run1,quiz,False,278.0,,,,278.0,63cc988c2a276a3b63c222e6,63d0291589d51016f6bd2064,$1.26,1.26,42.0,6.0,7.0,5.0,ku-se,kuse,1.0,0.0,{},1674586733015.0,1674586733015.0,3403.0,3403.0,1.243,2.16,1674586473374.0,1674586736418.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ni': 1.0, 'se': 2.0, 'ta': 3.0, 'ho': 4.0, 'ku': 5.0}",5-2,5-2,2.0,0.54,1.783,1,263044.0,7.0,0.14285714285714285,3.5
4651,27058,63d02ab215a25e5c751c7d74,run1,quiz,False,278.0,,,,278.0,63cc988c2a276a3b63c222e6,63d0291589d51016f6bd2064,$1.53,1.53,51.0,6.0,7.0,5.0,ku-se,kuse,1.0,0.0,{},1674586798136.0,1674586798136.0,4076.0,4076.0,0.906,3.17,1674586473374.0,1674586802212.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ni': 1.0, 'se': 2.0, 'ta': 3.0, 'ho': 4.0, 'ku': 5.0}",5-2,5-2,2.0,0.7925,1.6985,2,328838.0,8.0,0.25,2.6666666666666665
4660,27069,63d02ad915a25e5c751c7d83,run1,quiz,False,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.02,1.02,34.0,6.0,7.0,5.0,tu-he,tuhe,1.0,0.0,{},1674586837216.0,1674586837216.0,3955.0,3955.0,0.579,3.376,1674586678435.0,1674586841171.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-2,5-2,2.0,0.844,1.423,0,162736.0,,,
4673,27086,63d02afe15a25e5c751c7d95,run1,quiz,False,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.26,1.26,42.0,6.0,7.0,5.0,tu-he,tuhe,1.0,0.0,{},1674586875696.0,1674586875696.0,3105.0,3105.0,0.86,2.245,1674586678435.0,1674586878801.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-2,5-2,2.0,0.56125,1.42125,1,200366.0,7.0,0.14285714285714285,3.5
4674,27087,63d02b0215a25e5c751c7d97,run1,quiz,True,278.0,,,,278.0,63cc988c2a276a3b63c222e6,63d0291589d51016f6bd2064,$1.83,1.83,61.0,6.0,7.0,5.0,ku-se,kuse,1.0,0.0,{},1674586878840.0,1674586878840.0,3150.0,3150.0,1.772,1.378,1674586473374.0,1674586881990.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ni': 1.0, 'se': 2.0, 'ta': 3.0, 'ho': 4.0, 'ku': 5.0}",5-2,5-2,2.0,0.3445,2.1165,3,408616.0,9.0,0.3333333333333333,2.25
4679,27094,63d02b1715a25e5c751c7da3,run1,quiz,True,278.0,,,,278.0,63cc988c2a276a3b63c222e6,63d0291589d51016f6bd2064,$1.92,1.92,64.0,0.0,10.0,5.0,se-ku,seku,1.0,0.0,{},1674586890872.0,1674586890872.0,12509.0,12509.0,4.685,7.824,1674586473374.0,1674586903381.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.0,0.0,1.0,3.0,"{'ni': 1.0, 'se': 2.0, 'ta': 3.0, 'ho': 4.0, 'ku': 5.0}",2-5,2-5,2.0,1.956,6.641,0,430007.0,,,
4685,27102,63d02b2a15a25e5c751c7dae,run1,quiz,False,279.0,,,,279.0,63cc988c2a276a3b63c222e6,63d02917a8dd6ac0b3415691,$1.53,1.53,51.0,6.0,7.0,5.0,tu-he,tuhe,1.0,0.0,{},1674586920009.0,1674586920009.0,2690.0,2690.0,0.595,2.095,1674586678435.0,1674586922699.0,,,,,,,,2,control,,,,,,,,,True,True,False,False,False,False,False,False,False,False,True,0.0,1.0,0.0,0.0,1.0,2.0,"{'ka': 1.0, 'he': 2.0, 'si': 3.0, 'no': 4.0, 'tu': 5.0}",5-2,5-2,2.0,0.52375,1.11875,2,244264.0,8.0,0.25,2.6666666666666665
